716893,35
716895,79
716898,67
716899,90
716900,90
716901,86
716904,83
716906,31
716908,50
716910,107
716911,90
716912,88
716914,79
716920,79
716921,67
716928,76
716929,84
716933,54
716934,70
716936,80
716938,22
716953,85
716960,7
716963,51
716965,83
716968,80
716971,65
716973,80
716974,67
716977,86
716978,128
716981,80
716986,79
716988,72
716993,74
716994,86
716996,79
716997,69
716999,107
717000,100
717002,75
717004,75
717006,59
717009,86
717011,103
717014,95
717015,81
717016,87
717019,93
717020,80
717022,76
717026,65
717028,63
717029,66
717031,88
717032,77
717033,137
717035,77
717039,89
717040,91
717041,168
717042,43
717055,186
717059,3
717073,77
717077,80
717079,78
717081,74
717083,24
717084,27
717087,79
717089,16
717091,77
717093,50
717095,87
717097,38
717099,93
717101,91
717105,38
717107,8
717110,44
717114,59
717116,91
717119,88
717123,57
717127,61
717129,76
717131,71
717133,62
717134,82
717135,79
717136,75
717137,45
717139,87
717143,89
717146,86
717150,87
717155,82
717156,83
717157,91
717159,9
717160,87
717162,84
717165,92
717169,88
717171,77
717174,88
717176,100
717179,79
717185,91
717187,133
717190,95
717191,44
717192,83
717195,86
717196,75
717198,82
717199,25
717200,91
717202,90
717205,91
717207,103
717209,83
717211,95
717214,89
717215,19
717216,91
717219,96
717224,85
717226,94
717229,93
717230,99
717232,93
717235,114
717236,82
717240,80
717241,89
717243,89
717245,91
717246,83
717247,85
717249,77
717252,83
717254,27
717258,93
717260,31
717262,87
717263,108
717264,53
717265,3
717266,3
717268,3
717269,77
717272,51
717273,81
717274,93
717276,18
717277,89
717279,85
717281,87
717282,81
717285,101
717287,42
717288,75
717292,157
717294,79
717295,43
717296,50
717298,94
717300,83
717302,41
717303,33
717306,101
717308,45
717309,92
717312,26
717318,28
717319,38
717320,85
717322,90
717324,86
717326,39
717327,98
717328,86
717342,84
717343,83
717346,93
717350,84
717352,82
717355,80
717357,56
717358,75
717365,79
717366,21
717367,76
717368,97
717369,87
717373,104
717374,86
717376,92
717378,93
717379,86
717380,94
717381,82
717383,81
717384,90
717392,74
717393,30
717396,29
717397,93
717399,76
717402,35
717404,88
717406,80
717409,25
717410,83
717413,56
717418,71
717420,45
717421,52
717424,86
717426,74
717428,51
717431,61
717434,85
717436,73
717439,69
717440,57
717441,83
717442,75
717443,65
717445,7
717446,64
717447,12
717450,77
717452,21
717453,75
717456,42
717459,55
717460,28
717463,15
717465,9
717469,12
717473,14
717486,87
717487,2
717488,104
717489,80
717490,82
717491,51
717492,62
717493,28
717499,47
717501,98
717503,20
717504,99
717508,68
717510,70
717511,87
717513,86
717514,120
717515,87
717516,83
717517,90
717518,97
717520,126
717522,95
717524,97
717525,88
717527,66
717528,85
717530,88
717532,104
717537,92
717538,45
717539,101
717541,2
717543,95
717544,77
717546,89
717547,80
717549,124
717551,48
717553,101
717555,24
717557,85
717558,103
717560,69
717561,58
717562,86
717563,37
717565,132
717566,78
717570,78
717571,64
717572,76
717576,105
717578,83
717582,100
717584,6
717585,93
717587,81
717590,92
717592,77
717595,93
717597,96
717599,100
717601,84
717603,84
717606,93
717608,86
717610,95
717612,87
717613,96
717614,76
717615,74
717617,76
717619,61
717620,107
717622,98
717623,22
717624,84
717625,87
717630,90
717631,94
717633,61
717634,102
717635,82
717637,95
717638,85
717640,78
717642,79
717644,78
717646,89
717649,49
717650,48
717653,69
717660,84
717661,98
717663,38
717664,32
717666,24
717667,102
717669,72
717673,96
717675,69
717676,126
717678,140
717679,20
717680,54
717682,90
717684,71
717685,91
717686,89
717688,76
717690,39
717696,93
717697,85
717699,87
717701,102
717706,90
717711,81
717713,84
717715,89
717723,98
717724,90
717727,97
717729,91
717731,90
717735,77
717750,88
717751,68
717752,115
717755,93
717758,87
717760,59
717766,59
717767,25
717769,43
717775,3
717776,72
717794,78
717795,25
717797,71
717800,87
717801,48
717804,65
717806,25
717809,98
717816,77
717818,87
717819,89
717823,99
717824,83
717825,91
717826,94
717827,81
717828,90
717829,75
717831,149
717832,89
717833,95
717834,74
717836,90
717837,68
717839,87
717842,95
717843,100
717844,87
717846,85
717847,95
717848,90
717850,88
717851,80
717853,97
717854,81
717858,90
717861,31
717862,100
717863,77
717865,87
717867,82
717872,91
717875,8
717879,59
717881,122
717885,31
717893,88
717894,81
717897,83
717898,87
717905,47
717906,76
717907,90
717909,68
717911,39
717912,83
717915,92
717922,55
717929,77
717930,11
717933,83
717934,81
717940,69
717942,77
717943,33
717947,84
717949,31
717951,82
717954,70
717955,1
717956,93
717957,97
717958,87
717960,74
717962,89
717963,102
717966,89
717968,97
717972,53
717977,96
717978,85
717980,119
717983,81
717986,88
717989,70
717992,80
718008,66
718010,87
718016,94
718017,98
718018,89
718023,45
718024,29
718033,28
718041,26
718043,13
718045,74
718046,59
718047,90
718051,101
718052,77
718053,81
718054,74
718057,55
718058,49
718060,60
718062,40
718064,84
718067,42
718072,103
718076,97
718078,49
718079,132
718081,94
718089,76
718091,42
718092,90
718093,29
718094,38
718095,7
718096,37
718098,56
718099,81
718103,91
718105,26
718112,53
718114,76
718118,91
718119,87
718121,49
718122,34
718125,81
718128,26
718130,72
718141,78
718142,86
718144,93
718148,91
718151,93
718155,94
718159,64
718161,46
718164,44
718165,31
718166,37
718176,55
718177,55
718179,43
718180,53
718190,52
718191,26
718193,51
718194,28
718195,18
718196,23
718197,35
718198,39
718199,13
718200,26
718201,30
718203,42
718204,88
718206,37
718207,59
718208,35
718210,90
718213,37
718214,28
718215,26
718216,63
718219,91
718221,98
718223,84
718224,3
718226,93
718227,185
718229,102
718231,33
718232,89
718235,79
718249,93
718251,98
718253,85
718255,41
718256,84
718258,87
718259,78
718267,97
718277,90
718282,41
718287,160
718289,40
718292,46
718312,94
718314,82
718315,83
718318,4
718321,80
718326,63
718327,80
718332,92
718347,20
718349,45
718354,98
718356,81
718360,92
718364,83
718378,44
718385,27
718389,81
718405,96
718407,54
718410,82
718411,88
718412,78
718414,89
718415,84
718416,39
718421,121
718445,40
718449,50
718450,49
718455,108
718457,33
718464,60
718465,35
718466,80
718469,75
718479,100
718487,18
718488,72
718492,83
718493,77
718496,94
718498,28
718499,93
737152,89
737158,100
737184,48
737211,11
737229,81
737232,95
737237,81
737242,117
737246,73
737258,97
737269,97
737278,23
737292,82
737320,71
737344,93
737433,81
737480,65
737504,90
737529,90
759165,102
759172,85
759178,76
759207,76
759257,69
759259,91
759271,78
759280,90
759418,80
759487,30
759518,95
759531,61
759552,89
759566,98
759602,81
759610,57
759648,80
759654,86
759677,27
759707,74
759762,76
759772,75
759783,92
759870,96
759888,102
759900,103
759922,32
759927,96
759933,97
759938,22
759961,16
759980,90
760002,86
760003,9
760024,62
760046,48
760063,52
760074,96
760080,87
760101,59
760112,75
760156,57
760167,78
760168,6
760187,75
760196,45
760226,75
760236,59
760283,86
760301,86
760315,78
760330,83
760349,59
760369,81
760375,79
760384,100
760398,69
760426,82
760440,76
760452,82
760473,83
760481,91
760484,108
760496,76
760512,86
760520,49
760535,65
760558,80
760568,96
760606,178
760608,52
760619,15
760624,33
760635,77
760650,93
760718,87
760726,83
760738,93
760746,79
760756,76
760765,108
760767,16
760812,91
760814,86
760828,85
760869,101
760871,8
760875,18
760892,97
760900,89
760911,97
760921,95
760932,79
761003,86
761016,92
761052,45
761091,45
761141,66
761165,74
761191,133
761206,89
761220,84
761228,40
761342,92
761356,99
761366,39
761400,44
761410,21
761412,34
761423,55
761426,51
761492,14
761541,95
761552,98
761594,14
761608,21
761644,99
761655,37
761675,83
761676,26
761734,79
761761,76
761767,23
761776,86
761844,91
761851,69
762329,100
762347,82
762353,83
762398,72
762467,72
762480,90
762504,85
762508,31
763251,41
763256,93
763259,64
763272,120
763275,85
763280,107
763286,81
763294,82
763299,92
763304,98
763309,89
763314,85
763325,85
763330,57
763336,86
763341,73
763346,76
763354,99
763361,84
763367,93
763372,101
763377,44
763384,96
763389,74
763392,65
763397,79
763400,39
763405,90
763408,79
763413,88
763416,87
763419,63
763424,46
763429,40
763434,46
763458,101
763485,90
763490,92
763498,77
763507,87
763517,79
763522,90
763527,85
763532,92
763539,91
763546,93
763553,73
763558,107
763563,90
763568,94
763573,91
763578,82
763583,73
763590,98
763616,100
763621,152
763646,77
763649,95
763663,85
763695,56
763712,102
763720,88
763731,87
763743,70
763777,9
763795,42
763825,45
763851,22
763854,35
763857,3
763864,42
763869,33
763908,42
763917,38
763923,55
763929,62
763943,70
763970,81
763985,79
763990,81
763995,57
764021,71
764032,10
764037,62
764050,87
764064,77
764068,149
764072,97
764096,82
764101,87
764115,101
764120,99
764137,60
764161,88
764165,82
764169,97
764173,87
764177,86
764181,94
764193,83
764197,74
764201,82
764206,87
764217,49
764222,72
764227,94
764232,96
764236,92
764244,92
764249,83
764262,78
764269,96
764276,80
764283,91
764297,85
764304,99
764311,77
764318,89
764322,83
764365,80
764371,40
764377,36
764417,87
764418,84
764425,67
764430,84
764435,74
764572,118
764590,103
764604,86
764617,106
764622,92
764627,101
764632,85
764637,73
764641,93
764671,23
764727,55
764735,20
764744,43
764754,80
764760,71
764766,85
764781,78
764794,80
764803,97
764808,92
764814,87
764819,93
764824,92
764829,85
764834,86
764839,95
764853,9
764863,91
764868,175
764874,113
764879,79
764885,84
764891,82
764900,102
764905,97
764910,90
764915,115
764921,47
764927,90
764932,93
764949,74
764958,98
764963,80
764972,50
764980,58
764986,36
764993,36
765002,68
765011,40
765015,36
765023,39
765027,53
765042,32
765061,36
765076,27
765083,34
765087,40
765090,66
765098,93
765099,80
765101,84
765104,57
765106,95
765150,92
765153,96
765155,33
765164,61
765176,87
765182,74
765201,83
765218,89
765223,46
765265,68
765273,87
765301,167
765451,81
765461,82
765467,67
765472,90
765476,90
765477,60
765506,22
765591,74
765604,85
765819,17
765854,98
766209,82
766214,42
766336,69
766542,45
766555,90
766694,95
766703,71
766730,48
766740,98
766749,88
766842,53
766843,83
766851,87
766909,80
766922,46
766937,56
766947,28
767035,53
767053,132
767055,60
767233,93
767238,26
767241,141
767329,98
767335,4
767350,82
767351,100
767366,80
767367,79
767414,28
767441,60
767454,94
767455,106
767471,91
767482,54
767483,71
767494,94
767495,91
767496,63
767509,95
767510,43
767511,87
767523,102
767524,33
767525,57
767541,82
767542,99
767573,97
767574,56
767585,85
767586,61
767597,76
767598,73
767620,93
767621,93
767649,87
767650,46
767651,59
767678,89
767693,40
767696,42
767704,53
767759,96
767760,82
767768,71
767769,77
767776,74
767777,76
767801,60
767810,102
767811,97
767883,88
767896,55
767898,100
767910,74
767911,62
767925,97
767926,27
767940,147
767955,36
767956,27
767970,77
767971,69
767984,74
767998,83
768012,85
768014,98
768026,69
768028,95
768041,97
768043,34
768055,98
768057,44
768066,92
768138,89
768173,65
768175,36
768178,20
768202,86
768203,40
768204,39
768205,74
768222,58
768223,90
768231,87
768235,75
768246,46
768253,90
768265,76
768272,52
768328,67
768349,92
768437,138
768444,74
768469,88
768489,109
768507,55
768530,29
768545,38
768552,31
768584,84
768591,33
768619,22
768646,38
768682,78
768694,80
